99 85 14 Thu Nov  8 00:58:43 2018
94 85 9 Thu Nov  8 00:59:43 2018
106 84 22 Thu Nov  8 01:00:43 2018
94 84 10 Thu Nov  8 01:01:43 2018
97 83 14 Thu Nov  8 01:02:43 2018
98 82 16 Thu Nov  8 01:03:45 2018
105 89 16 Thu Nov  8 01:04:43 2018
108 91 17 Thu Nov  8 01:05:43 2018
81 71 10 Thu Nov  8 01:06:43 2018
104 88 16 Thu Nov  8 01:07:44 2018
92 79 13 Thu Nov  8 01:08:43 2018
104 91 13 Thu Nov  8 01:09:43 2018
92 79 13 Thu Nov  8 01:10:43 2018
108 92 16 Thu Nov  8 01:11:43 2018
90 76 14 Thu Nov  8 01:12:43 2018
99 83 16 Thu Nov  8 01:13:44 2018
85 79 6 Thu Nov  8 01:14:45 2018
83 66 17 Thu Nov  8 01:15:43 2018
92 79 13 Thu Nov  8 01:16:44 2018
82 68 14 Thu Nov  8 01:17:43 2018
95 81 14 Thu Nov  8 01:18:44 2018
103 91 12 Thu Nov  8 01:19:45 2018
96 80 16 Thu Nov  8 01:20:43 2018
75 67 8 Thu Nov  8 01:21:43 2018
86 74 12 Thu Nov  8 01:22:43 2018
91 80 11 Thu Nov  8 01:23:45 2018
96 84 12 Thu Nov  8 01:24:44 2018
78 61 17 Thu Nov  8 01:25:43 2018
95 82 13 Thu Nov  8 01:26:43 2018
97 86 11 Thu Nov  8 01:27:43 2018
83 76 7 Thu Nov  8 01:28:43 2018
102 91 11 Thu Nov  8 01:29:45 2018
84 70 14 Thu Nov  8 01:30:43 2018
75 63 12 Thu Nov  8 01:31:43 2018
86 71 15 Thu Nov  8 01:32:43 2018
84 72 12 Thu Nov  8 01:33:43 2018
92 77 15 Thu Nov  8 01:34:43 2018
110 87 23 Thu Nov  8 01:35:43 2018
83 73 10 Thu Nov  8 01:36:43 2018
105 89 16 Thu Nov  8 01:37:43 2018
115 96 19 Thu Nov  8 01:38:44 2018
106 91 15 Thu Nov  8 01:39:43 2018
101 90 11 Thu Nov  8 01:40:43 2018
105 87 18 Thu Nov  8 01:41:43 2018
85 63 22 Thu Nov  8 01:42:43 2018
89 75 14 Thu Nov  8 01:43:44 2018
94 77 17 Thu Nov  8 01:44:43 2018
96 80 16 Thu Nov  8 01:45:43 2018
89 75 13 Thu Nov  8 01:46:43 2018
94 78 16 Thu Nov  8 01:47:43 2018
85 75 10 Thu Nov  8 01:48:43 2018
96 84 12 Thu Nov  8 01:49:43 2018
84 70 14 Thu Nov  8 01:50:44 2018
95 78 17 Thu Nov  8 01:51:44 2018
80 66 14 Thu Nov  8 01:52:44 2018
112 100 12 Thu Nov  8 01:53:43 2018
91 76 15 Thu Nov  8 01:54:43 2018
93 75 18 Thu Nov  8 01:55:43 2018
93 79 13 Thu Nov  8 01:56:43 2018
93 78 15 Thu Nov  8 01:57:43 2018
96 76 20 Thu Nov  8 01:58:43 2018
98 80 17 Thu Nov  8 01:59:43 2018
100 85 15 Thu Nov  8 02:00:44 2018
87 72 15 Thu Nov  8 02:01:43 2018
99 82 17 Thu Nov  8 02:02:43 2018
89 74 15 Thu Nov  8 02:03:43 2018
88 68 20 Thu Nov  8 02:04:43 2018
84 69 15 Thu Nov  8 02:05:43 2018
94 81 13 Thu Nov  8 02:06:43 2018
94 78 16 Thu Nov  8 02:07:43 2018
80 72 8 Thu Nov  8 02:08:43 2018
105 84 20 Thu Nov  8 02:09:45 2018
86 72 14 Thu Nov  8 02:10:44 2018
76 68 8 Thu Nov  8 02:11:44 2018
102 82 20 Thu Nov  8 02:12:43 2018
82 65 17 Thu Nov  8 02:13:43 2018
106 93 13 Thu Nov  8 02:14:43 2018
93 81 12 Thu Nov  8 02:15:43 2018
102 93 9 Thu Nov  8 02:16:43 2018
88 76 12 Thu Nov  8 02:17:43 2018
98 82 16 Thu Nov  8 02:18:44 2018
92 80 12 Thu Nov  8 02:19:43 2018
90 82 8 Thu Nov  8 02:20:43 2018
104 80 24 Thu Nov  8 02:21:43 2018
92 77 15 Thu Nov  8 02:22:43 2018
81 70 11 Thu Nov  8 02:23:43 2018
100 81 19 Thu Nov  8 02:24:44 2018
96 82 14 Thu Nov  8 02:25:43 2018
107 91 16 Thu Nov  8 02:26:43 2018
88 72 16 Thu Nov  8 02:27:43 2018
82 76 6 Thu Nov  8 02:28:43 2018
93 81 12 Thu Nov  8 02:29:43 2018
99 87 12 Thu Nov  8 02:30:43 2018
90 77 13 Thu Nov  8 02:31:44 2018
93 75 18 Thu Nov  8 02:32:43 2018
92 82 10 Thu Nov  8 02:33:43 2018
89 78 11 Thu Nov  8 02:34:44 2018
79 66 13 Thu Nov  8 02:35:43 2018
87 78 9 Thu Nov  8 02:36:43 2018
103 89 14 Thu Nov  8 02:37:43 2018
86 76 10 Thu Nov  8 02:38:43 2018
98 80 18 Thu Nov  8 02:39:43 2018
89 75 14 Thu Nov  8 02:40:43 2018
94 85 9 Thu Nov  8 02:41:43 2018
96 77 19 Thu Nov  8 02:42:43 2018
92 76 16 Thu Nov  8 02:43:44 2018
83 69 14 Thu Nov  8 02:44:44 2018
93 84 9 Thu Nov  8 02:45:43 2018
95 84 11 Thu Nov  8 02:46:43 2018
101 85 16 Thu Nov  8 02:47:43 2018
85 72 13 Thu Nov  8 02:48:43 2018
87 74 13 Thu Nov  8 02:49:43 2018
96 80 16 Thu Nov  8 02:50:43 2018
105 83 22 Thu Nov  8 02:51:44 2018
93 78 15 Thu Nov  8 02:52:43 2018
101 87 14 Thu Nov  8 02:53:44 2018
106 88 18 Thu Nov  8 02:54:44 2018
103 90 13 Thu Nov  8 02:55:44 2018
107 86 21 Thu Nov  8 02:56:43 2018
108 93 15 Thu Nov  8 02:57:44 2018
87 77 10 Thu Nov  8 02:58:44 2018
80 62 18 Thu Nov  8 02:59:44 2018
97 86 11 Thu Nov  8 03:00:43 2018
86 68 18 Thu Nov  8 03:01:44 2018
99 87 12 Thu Nov  8 03:02:43 2018
83 74 9 Thu Nov  8 03:03:43 2018
100 89 11 Thu Nov  8 03:04:43 2018
101 78 23 Thu Nov  8 03:05:43 2018
99 84 15 Thu Nov  8 03:06:43 2018
117 102 15 Thu Nov  8 03:07:44 2018
94 82 12 Thu Nov  8 03:08:43 2018
97 82 15 Thu Nov  8 03:09:43 2018
101 90 11 Thu Nov  8 03:10:43 2018
93 75 18 Thu Nov  8 03:11:43 2018
101 85 16 Thu Nov  8 03:12:43 2018
104 86 18 Thu Nov  8 03:13:43 2018
83 65 18 Thu Nov  8 03:14:44 2018
90 72 18 Thu Nov  8 03:15:45 2018
99 82 17 Thu Nov  8 03:16:45 2018
84 72 12 Thu Nov  8 03:17:43 2018
85 68 17 Thu Nov  8 03:18:43 2018
109 97 12 Thu Nov  8 03:19:43 2018
106 90 16 Thu Nov  8 03:20:44 2018
75 68 7 Thu Nov  8 03:21:43 2018
95 85 10 Thu Nov  8 03:22:44 2018
96 85 11 Thu Nov  8 03:23:43 2018
99 80 19 Thu Nov  8 03:24:43 2018
88 75 13 Thu Nov  8 03:25:43 2018
97 82 15 Thu Nov  8 03:26:44 2018
113 95 18 Thu Nov  8 03:27:43 2018
90 76 14 Thu Nov  8 03:28:43 2018
90 79 11 Thu Nov  8 03:29:43 2018
108 87 21 Thu Nov  8 03:30:43 2018
91 78 13 Thu Nov  8 03:31:43 2018
97 80 16 Thu Nov  8 03:32:43 2018
95 77 17 Thu Nov  8 03:33:44 2018
100 87 13 Thu Nov  8 03:34:43 2018
99 86 13 Thu Nov  8 03:35:44 2018
91 78 13 Thu Nov  8 03:36:45 2018
105 92 13 Thu Nov  8 03:37:43 2018
93 77 15 Thu Nov  8 03:38:43 2018
96 77 19 Thu Nov  8 03:39:43 2018
98 80 18 Thu Nov  8 03:40:44 2018
87 71 16 Thu Nov  8 03:41:43 2018
78 68 10 Thu Nov  8 03:42:43 2018
91 80 11 Thu Nov  8 03:43:43 2018
103 82 21 Thu Nov  8 03:44:43 2018
97 77 20 Thu Nov  8 03:45:43 2018
102 88 14 Thu Nov  8 03:46:43 2018
103 88 15 Thu Nov  8 03:47:43 2018
106 93 13 Thu Nov  8 03:48:43 2018
87 73 14 Thu Nov  8 03:49:43 2018
110 92 18 Thu Nov  8 03:50:43 2018
81 70 11 Thu Nov  8 03:51:44 2018
92 77 15 Thu Nov  8 03:52:43 2018
93 82 11 Thu Nov  8 03:53:43 2018
85 73 12 Thu Nov  8 03:54:43 2018
84 74 10 Thu Nov  8 03:55:43 2018
73 61 11 Thu Nov  8 03:56:43 2018
111 95 16 Thu Nov  8 03:57:43 2018
107 89 18 Thu Nov  8 03:58:43 2018
93 70 23 Thu Nov  8 03:59:43 2018
98 82 16 Thu Nov  8 04:00:44 2018
93 76 16 Thu Nov  8 04:01:43 2018
97 85 12 Thu Nov  8 04:02:43 2018
96 83 13 Thu Nov  8 04:03:44 2018
96 83 13 Thu Nov  8 04:04:43 2018
93 77 16 Thu Nov  8 04:05:44 2018
111 97 14 Thu Nov  8 04:06:47 2018
96 84 12 Thu Nov  8 04:07:44 2018
106 94 12 Thu Nov  8 04:08:45 2018
88 75 12 Thu Nov  8 04:09:44 2018
90 78 12 Thu Nov  8 04:10:44 2018
99 85 14 Thu Nov  8 04:11:43 2018
82 68 14 Thu Nov  8 04:12:43 2018
101 84 17 Thu Nov  8 04:13:43 2018
100 87 13 Thu Nov  8 04:14:43 2018
80 62 18 Thu Nov  8 04:15:45 2018
103 87 16 Thu Nov  8 04:16:43 2018
95 83 12 Thu Nov  8 04:17:45 2018
88 77 11 Thu Nov  8 04:18:43 2018
102 88 14 Thu Nov  8 04:19:43 2018
82 64 18 Thu Nov  8 04:20:44 2018
100 92 8 Thu Nov  8 04:21:43 2018
92 79 13 Thu Nov  8 04:22:44 2018
101 88 12 Thu Nov  8 04:23:43 2018
96 83 13 Thu Nov  8 04:24:43 2018
88 78 10 Thu Nov  8 04:25:43 2018
96 80 16 Thu Nov  8 04:26:43 2018
96 78 18 Thu Nov  8 04:27:43 2018
98 83 15 Thu Nov  8 04:28:43 2018
78 67 11 Thu Nov  8 04:29:43 2018
100 87 13 Thu Nov  8 04:30:43 2018
89 77 12 Thu Nov  8 04:31:43 2018
90 75 15 Thu Nov  8 04:32:43 2018
102 84 18 Thu Nov  8 04:33:43 2018
89 76 13 Thu Nov  8 04:34:43 2018
88 74 14 Thu Nov  8 04:35:43 2018
97 85 12 Thu Nov  8 04:36:43 2018
88 80 8 Thu Nov  8 04:37:44 2018
97 84 13 Thu Nov  8 04:38:43 2018
93 82 11 Thu Nov  8 04:39:43 2018
93 82 11 Thu Nov  8 04:40:44 2018
91 77 13 Thu Nov  8 04:41:43 2018
93 76 17 Thu Nov  8 04:42:43 2018
113 89 23 Thu Nov  8 04:43:44 2018
98 77 21 Thu Nov  8 04:44:43 2018
105 85 20 Thu Nov  8 04:45:43 2018
107 89 17 Thu Nov  8 04:46:43 2018
91 78 13 Thu Nov  8 04:47:43 2018
92 82 10 Thu Nov  8 04:48:43 2018
106 97 9 Thu Nov  8 04:49:43 2018
98 85 13 Thu Nov  8 04:50:43 2018
110 88 22 Thu Nov  8 04:51:43 2018
87 76 11 Thu Nov  8 04:52:43 2018
99 80 19 Thu Nov  8 04:53:43 2018
82 72 10 Thu Nov  8 04:54:43 2018
84 71 13 Thu Nov  8 04:55:44 2018
104 82 22 Thu Nov  8 04:56:43 2018
97 87 10 Thu Nov  8 04:57:43 2018
89 81 8 Thu Nov  8 04:58:43 2018
101 83 18 Thu Nov  8 04:59:44 2018
88 75 13 Thu Nov  8 05:00:43 2018
91 82 9 Thu Nov  8 05:01:44 2018
82 69 13 Thu Nov  8 05:02:43 2018
90 74 16 Thu Nov  8 05:03:44 2018
94 75 19 Thu Nov  8 05:04:43 2018
99 81 18 Thu Nov  8 05:05:43 2018
108 91 17 Thu Nov  8 05:06:43 2018
99 83 16 Thu Nov  8 05:07:44 2018
86 70 16 Thu Nov  8 05:08:43 2018
89 80 9 Thu Nov  8 05:09:43 2018
94 74 20 Thu Nov  8 05:10:43 2018
80 69 10 Thu Nov  8 05:11:44 2018
97 82 15 Thu Nov  8 05:12:43 2018
97 80 17 Thu Nov  8 05:13:43 2018
100 85 15 Thu Nov  8 05:14:43 2018
91 80 11 Thu Nov  8 05:15:43 2018
92 81 11 Thu Nov  8 05:16:43 2018
107 87 20 Thu Nov  8 05:17:45 2018
105 91 14 Thu Nov  8 05:18:43 2018
83 70 12 Thu Nov  8 05:19:43 2018
97 82 15 Thu Nov  8 05:20:43 2018
89 79 10 Thu Nov  8 05:21:43 2018
94 81 13 Thu Nov  8 05:22:44 2018
97 80 17 Thu Nov  8 05:23:43 2018
83 70 13 Thu Nov  8 05:24:43 2018
91 82 9 Thu Nov  8 05:25:43 2018
89 72 17 Thu Nov  8 05:26:43 2018
103 84 19 Thu Nov  8 05:27:43 2018
95 84 11 Thu Nov  8 05:28:43 2018
96 82 14 Thu Nov  8 05:29:43 2018
83 75 8 Thu Nov  8 05:30:43 2018
109 98 11 Thu Nov  8 05:31:43 2018
88 68 20 Thu Nov  8 05:32:43 2018
97 82 15 Thu Nov  8 05:33:43 2018
90 83 7 Thu Nov  8 05:34:43 2018
91 79 12 Thu Nov  8 05:35:43 2018
77 63 13 Thu Nov  8 05:36:43 2018
104 90 14 Thu Nov  8 05:37:43 2018
92 82 10 Thu Nov  8 05:38:43 2018
103 89 14 Thu Nov  8 05:39:43 2018
91 77 14 Thu Nov  8 05:40:43 2018
84 73 11 Thu Nov  8 05:41:43 2018
107 94 13 Thu Nov  8 05:42:43 2018
101 88 13 Thu Nov  8 05:43:43 2018
85 75 10 Thu Nov  8 05:44:43 2018
97 83 14 Thu Nov  8 05:45:43 2018
104 82 22 Thu Nov  8 05:46:43 2018
97 89 8 Thu Nov  8 05:47:45 2018
94 80 14 Thu Nov  8 05:48:43 2018
99 83 16 Thu Nov  8 05:49:44 2018
86 68 18 Thu Nov  8 05:50:43 2018
85 68 17 Thu Nov  8 05:51:43 2018
93 76 17 Thu Nov  8 05:52:43 2018
95 77 18 Thu Nov  8 05:53:43 2018
98 83 15 Thu Nov  8 05:54:43 2018
82 70 12 Thu Nov  8 05:55:43 2018
97 83 14 Thu Nov  8 05:56:44 2018
77 63 14 Thu Nov  8 05:57:43 2018
104 84 20 Thu Nov  8 05:58:43 2018
100 90 10 Thu Nov  8 05:59:44 2018
95 80 15 Thu Nov  8 06:00:43 2018
83 70 13 Thu Nov  8 06:01:43 2018
88 78 10 Thu Nov  8 06:02:43 2018
83 75 8 Thu Nov  8 06:03:43 2018
94 82 12 Thu Nov  8 06:04:43 2018
92 80 12 Thu Nov  8 06:05:43 2018
87 68 19 Thu Nov  8 06:06:43 2018
96 80 16 Thu Nov  8 06:07:45 2018
82 68 14 Thu Nov  8 06:08:44 2018
96 79 17 Thu Nov  8 06:09:43 2018
97 81 16 Thu Nov  8 06:10:44 2018
91 74 17 Thu Nov  8 06:11:43 2018
92 75 17 Thu Nov  8 06:12:43 2018
101 87 14 Thu Nov  8 06:13:43 2018
85 75 10 Thu Nov  8 06:14:43 2018
111 93 18 Thu Nov  8 06:15:43 2018
95 76 19 Thu Nov  8 06:16:43 2018
85 74 11 Thu Nov  8 06:17:43 2018
110 88 22 Thu Nov  8 06:18:43 2018
99 80 19 Thu Nov  8 06:19:43 2018
92 77 15 Thu Nov  8 06:20:43 2018
94 86 8 Thu Nov  8 06:21:45 2018
96 86 10 Thu Nov  8 06:22:43 2018
92 82 10 Thu Nov  8 06:23:43 2018
80 68 12 Thu Nov  8 06:24:43 2018
89 73 16 Thu Nov  8 06:25:43 2018
96 81 15 Thu Nov  8 06:26:43 2018
95 80 15 Thu Nov  8 06:27:43 2018
86 77 9 Thu Nov  8 06:28:43 2018
79 63 16 Thu Nov  8 06:29:44 2018
98 80 18 Thu Nov  8 06:30:43 2018
84 72 12 Thu Nov  8 06:31:44 2018
83 70 13 Thu Nov  8 06:32:44 2018
106 89 17 Thu Nov  8 06:33:43 2018
101 86 15 Thu Nov  8 06:34:43 2018
94 75 19 Thu Nov  8 06:35:44 2018
71 62 9 Thu Nov  8 06:36:43 2018
107 92 15 Thu Nov  8 06:37:43 2018
79 67 12 Thu Nov  8 06:38:44 2018
104 89 15 Thu Nov  8 06:39:44 2018
97 76 21 Thu Nov  8 06:40:43 2018
103 84 19 Thu Nov  8 06:41:44 2018
91 77 14 Thu Nov  8 06:42:43 2018
97 86 11 Thu Nov  8 06:43:44 2018
89 74 15 Thu Nov  8 06:44:43 2018
89 72 17 Thu Nov  8 06:45:44 2018
88 76 12 Thu Nov  8 06:46:43 2018
76 64 12 Thu Nov  8 06:47:44 2018
86 70 16 Thu Nov  8 06:48:43 2018
99 81 18 Thu Nov  8 06:49:43 2018
99 82 16 Thu Nov  8 06:50:43 2018
88 78 10 Thu Nov  8 06:51:44 2018
94 75 19 Thu Nov  8 06:52:46 2018
99 80 19 Thu Nov  8 06:53:43 2018
97 81 16 Thu Nov  8 06:54:45 2018
109 96 13 Thu Nov  8 06:55:43 2018
95 81 14 Thu Nov  8 06:56:43 2018
96 86 10 Thu Nov  8 06:57:43 2018
100 86 14 Thu Nov  8 06:58:43 2018
100 89 11 Thu Nov  8 06:59:44 2018
82 73 9 Thu Nov  8 07:00:43 2018
90 81 9 Thu Nov  8 07:01:43 2018
109 89 20 Thu Nov  8 07:02:43 2018
108 88 20 Thu Nov  8 07:03:43 2018
94 80 14 Thu Nov  8 07:04:43 2018
89 78 11 Thu Nov  8 07:05:43 2018
95 85 10 Thu Nov  8 07:06:43 2018
97 85 12 Thu Nov  8 07:07:43 2018
94 79 15 Thu Nov  8 07:08:43 2018
87 71 16 Thu Nov  8 07:09:43 2018
89 72 17 Thu Nov  8 07:10:43 2018
99 85 14 Thu Nov  8 07:11:45 2018
76 66 10 Thu Nov  8 07:12:43 2018
92 80 12 Thu Nov  8 07:13:44 2018
89 70 19 Thu Nov  8 07:14:44 2018
82 65 17 Thu Nov  8 07:15:43 2018
93 80 13 Thu Nov  8 07:16:43 2018
92 80 12 Thu Nov  8 07:17:43 2018
103 86 17 Thu Nov  8 07:18:43 2018
93 73 20 Thu Nov  8 07:19:43 2018
90 70 20 Thu Nov  8 07:20:44 2018
84 77 7 Thu Nov  8 07:21:43 2018
85 71 14 Thu Nov  8 07:22:43 2018
96 86 10 Thu Nov  8 07:23:43 2018
92 75 17 Thu Nov  8 07:24:43 2018
87 78 9 Thu Nov  8 07:25:43 2018
96 83 13 Thu Nov  8 07:26:43 2018
94 77 17 Thu Nov  8 07:27:43 2018
103 89 14 Thu Nov  8 07:28:43 2018
110 91 19 Thu Nov  8 07:29:44 2018
73 62 11 Thu Nov  8 07:30:44 2018
90 80 10 Thu Nov  8 07:31:43 2018
89 75 14 Thu Nov  8 07:32:45 2018
76 60 16 Thu Nov  8 07:33:43 2018
92 75 17 Thu Nov  8 07:34:44 2018
75 62 12 Thu Nov  8 07:35:43 2018
99 88 11 Thu Nov  8 07:36:43 2018
98 80 18 Thu Nov  8 07:37:43 2018
96 86 10 Thu Nov  8 07:38:43 2018
101 90 11 Thu Nov  8 07:39:43 2018
98 79 19 Thu Nov  8 07:40:44 2018
112 95 17 Thu Nov  8 07:41:43 2018
97 87 10 Thu Nov  8 07:42:43 2018
103 81 22 Thu Nov  8 07:43:43 2018
114 93 21 Thu Nov  8 07:44:43 2018
99 92 7 Thu Nov  8 07:45:43 2018
101 85 16 Thu Nov  8 07:46:44 2018
69 54 14 Thu Nov  8 07:47:43 2018
84 71 13 Thu Nov  8 07:48:43 2018
89 76 13 Thu Nov  8 07:49:43 2018
91 74 17 Thu Nov  8 07:50:43 2018
115 102 13 Thu Nov  8 07:51:43 2018
92 77 15 Thu Nov  8 07:52:44 2018
84 70 14 Thu Nov  8 07:53:43 2018
88 77 11 Thu Nov  8 07:54:44 2018
97 88 8 Thu Nov  8 07:55:43 2018
94 81 13 Thu Nov  8 07:56:43 2018
96 83 13 Thu Nov  8 07:57:43 2018
88 71 17 Thu Nov  8 07:58:44 2018
88 74 14 Thu Nov  8 07:59:43 2018
107 97 10 Thu Nov  8 08:00:43 2018
83 68 15 Thu Nov  8 08:01:43 2018
91 78 13 Thu Nov  8 08:02:46 2018
95 83 12 Thu Nov  8 08:03:43 2018
102 89 13 Thu Nov  8 08:04:44 2018
95 71 23 Thu Nov  8 08:05:43 2018
101 80 21 Thu Nov  8 08:06:44 2018
89 72 17 Thu Nov  8 08:07:43 2018
94 77 17 Thu Nov  8 08:08:43 2018
95 88 7 Thu Nov  8 08:09:44 2018
99 87 12 Thu Nov  8 08:10:44 2018
87 78 9 Thu Nov  8 08:11:43 2018
97 82 15 Thu Nov  8 08:12:44 2018
91 79 12 Thu Nov  8 08:13:43 2018
102 88 14 Thu Nov  8 08:14:44 2018
86 79 7 Thu Nov  8 08:15:43 2018
93 75 18 Thu Nov  8 08:16:43 2018
84 76 8 Thu Nov  8 08:17:44 2018
94 87 7 Thu Nov  8 08:18:43 2018
111 98 13 Thu Nov  8 08:19:43 2018
88 71 17 Thu Nov  8 08:20:44 2018
82 61 20 Thu Nov  8 08:21:44 2018
92 76 15 Thu Nov  8 08:22:43 2018
97 75 22 Thu Nov  8 08:23:43 2018
94 79 15 Thu Nov  8 08:24:43 2018
104 85 19 Thu Nov  8 08:25:43 2018
96 81 14 Thu Nov  8 08:26:43 2018
80 67 13 Thu Nov  8 08:27:43 2018
86 72 14 Thu Nov  8 08:28:43 2018
77 69 8 Thu Nov  8 08:29:43 2018
96 80 16 Thu Nov  8 08:30:43 2018
108 91 17 Thu Nov  8 08:31:43 2018
84 70 14 Thu Nov  8 08:32:43 2018
105 88 17 Thu Nov  8 08:33:43 2018
96 78 18 Thu Nov  8 08:34:43 2018
96 81 15 Thu Nov  8 08:35:43 2018
86 73 13 Thu Nov  8 08:36:43 2018
92 84 8 Thu Nov  8 08:37:43 2018
102 90 12 Thu Nov  8 08:38:43 2018
94 85 9 Thu Nov  8 08:39:44 2018
91 71 20 Thu Nov  8 08:40:43 2018
99 86 13 Thu Nov  8 08:41:44 2018
102 86 16 Thu Nov  8 08:42:43 2018
103 90 13 Thu Nov  8 08:43:43 2018
91 74 16 Thu Nov  8 08:44:43 2018
97 85 12 Thu Nov  8 08:45:43 2018
117 104 12 Thu Nov  8 08:46:43 2018
108 92 16 Thu Nov  8 08:47:44 2018
91 79 12 Thu Nov  8 08:48:43 2018
88 70 18 Thu Nov  8 08:49:43 2018
81 73 8 Thu Nov  8 08:50:43 2018
102 88 14 Thu Nov  8 08:51:43 2018
92 80 12 Thu Nov  8 08:52:43 2018
95 81 14 Thu Nov  8 08:53:43 2018
95 79 16 Thu Nov  8 08:54:43 2018
86 77 9 Thu Nov  8 08:55:43 2018
109 88 20 Thu Nov  8 08:56:43 2018
120 102 18 Thu Nov  8 08:57:45 2018
92 75 17 Thu Nov  8 08:58:44 2018
103 87 16 Thu Nov  8 08:59:43 2018
91 76 15 Thu Nov  8 09:00:43 2018
88 72 16 Thu Nov  8 09:01:43 2018
110 93 17 Thu Nov  8 09:02:43 2018
93 78 15 Thu Nov  8 09:03:43 2018
83 67 15 Thu Nov  8 09:04:43 2018
88 78 10 Thu Nov  8 09:05:43 2018
86 67 19 Thu Nov  8 09:06:44 2018
102 87 15 Thu Nov  8 09:07:43 2018
82 68 14 Thu Nov  8 09:08:44 2018
100 91 8 Thu Nov  8 09:09:43 2018
110 94 16 Thu Nov  8 09:10:44 2018
79 70 9 Thu Nov  8 09:11:44 2018
100 88 12 Thu Nov  8 09:12:43 2018
79 67 12 Thu Nov  8 09:13:44 2018
110 90 20 Thu Nov  8 09:14:44 2018
78 70 7 Thu Nov  8 09:15:44 2018
88 69 18 Thu Nov  8 09:16:43 2018
86 72 13 Thu Nov  8 09:17:43 2018
82 68 14 Thu Nov  8 09:18:43 2018
98 90 8 Thu Nov  8 09:19:43 2018
81 73 8 Thu Nov  8 09:20:43 2018
114 100 14 Thu Nov  8 09:21:43 2018
89 70 19 Thu Nov  8 09:22:43 2018
88 81 7 Thu Nov  8 09:23:43 2018
87 73 14 Thu Nov  8 09:24:44 2018
98 86 12 Thu Nov  8 09:25:43 2018
98 78 20 Thu Nov  8 09:26:43 2018
96 76 20 Thu Nov  8 09:27:43 2018
86 72 14 Thu Nov  8 09:28:44 2018
99 89 10 Thu Nov  8 09:29:43 2018
93 79 14 Thu Nov  8 09:30:43 2018
96 81 15 Thu Nov  8 09:31:43 2018
111 95 16 Thu Nov  8 09:32:45 2018
89 72 17 Thu Nov  8 09:33:44 2018
95 74 21 Thu Nov  8 09:34:43 2018
110 93 16 Thu Nov  8 09:35:43 2018
72 52 20 Thu Nov  8 09:36:43 2018
106 95 11 Thu Nov  8 09:37:43 2018
89 74 15 Thu Nov  8 09:38:43 2018
105 86 19 Thu Nov  8 09:39:43 2018
76 70 6 Thu Nov  8 09:40:43 2018
83 68 15 Thu Nov  8 09:41:44 2018
97 81 15 Thu Nov  8 09:42:43 2018
95 83 12 Thu Nov  8 09:43:43 2018
94 80 14 Thu Nov  8 09:44:43 2018
95 84 11 Thu Nov  8 09:45:43 2018
93 85 8 Thu Nov  8 09:46:44 2018
85 73 11 Thu Nov  8 09:47:43 2018
99 88 11 Thu Nov  8 09:48:43 2018
93 76 17 Thu Nov  8 09:49:43 2018
78 69 9 Thu Nov  8 09:50:43 2018
97 85 12 Thu Nov  8 09:51:43 2018
90 77 13 Thu Nov  8 09:52:43 2018
100 84 16 Thu Nov  8 09:53:43 2018
81 72 9 Thu Nov  8 09:54:43 2018
92 80 12 Thu Nov  8 09:55:43 2018
97 84 12 Thu Nov  8 09:56:44 2018
86 70 16 Thu Nov  8 09:57:43 2018
96 83 13 Thu Nov  8 09:58:43 2018
100 82 18 Thu Nov  8 09:59:43 2018
90 75 14 Thu Nov  8 10:00:43 2018
107 91 15 Thu Nov  8 10:01:43 2018
92 74 18 Thu Nov  8 10:02:43 2018
89 82 7 Thu Nov  8 10:03:43 2018
105 96 8 Thu Nov  8 10:04:44 2018
88 78 10 Thu Nov  8 10:05:43 2018
83 72 9 Thu Nov  8 10:06:43 2018
101 83 18 Thu Nov  8 10:07:43 2018
99 84 15 Thu Nov  8 10:08:43 2018
91 81 10 Thu Nov  8 10:09:43 2018
97 83 14 Thu Nov  8 10:10:43 2018
91 75 16 Thu Nov  8 10:11:44 2018
97 85 12 Thu Nov  8 10:12:43 2018
88 71 17 Thu Nov  8 10:13:43 2018
87 67 20 Thu Nov  8 10:14:44 2018
79 72 7 Thu Nov  8 10:15:43 2018
91 77 14 Thu Nov  8 10:16:43 2018
97 77 19 Thu Nov  8 10:17:43 2018
94 74 20 Thu Nov  8 10:18:43 2018
90 77 13 Thu Nov  8 10:19:44 2018
88 80 8 Thu Nov  8 10:20:43 2018
90 82 8 Thu Nov  8 10:21:44 2018
105 94 11 Thu Nov  8 10:22:43 2018
97 83 14 Thu Nov  8 10:23:44 2018
95 84 10 Thu Nov  8 10:24:43 2018
113 97 16 Thu Nov  8 10:25:44 2018
120 99 21 Thu Nov  8 10:26:44 2018
95 85 10 Thu Nov  8 10:27:43 2018
111 97 14 Thu Nov  8 10:28:43 2018
89 77 12 Thu Nov  8 10:29:43 2018
82 64 18 Thu Nov  8 10:30:43 2018
80 65 15 Thu Nov  8 10:31:43 2018
99 87 12 Thu Nov  8 10:32:43 2018
93 76 17 Thu Nov  8 10:33:43 2018
81 67 14 Thu Nov  8 10:34:43 2018
87 79 8 Thu Nov  8 10:35:43 2018
110 94 16 Thu Nov  8 10:36:43 2018
101 86 15 Thu Nov  8 10:37:43 2018
96 83 13 Thu Nov  8 10:38:44 2018
86 73 13 Thu Nov  8 10:39:43 2018
94 84 10 Thu Nov  8 10:40:43 2018
